timestamp,num_correspondences,reg_itr,fitness,inlier_rmse,translation_rmse,rotation_rmse
1667908110_000000000,465,30,0.03645343367826905,2.3777179942147297,74.54189990327396,0.9380748182720313
1667908110_100000000,482,30,0.037890102979325525,2.215428306882778,4.8442944859142285,0.03901922157418668
1667908110_200000000,490,30,0.038585715410662254,2.315928195334108,5.63081344978461,0.06343766877674088
1667908110_300000000,528,30,0.04163709486633546,2.1214186138980136,4.5676519009546475,0.03666458097307077
1667908110_400000000,337,30,0.026568905707978555,2.1929545029734103,1.2621750181515579,0.05732492621076135
1667908110_500000000,597,30,0.04680517444139553,1.9289412606062852,3.96143812866189,0.030203913759630795
1667908110_600000000,648,30,0.0511000709723208,2.3856740679051596,4.580388419295868,0.044928410266483795
1667908110_700000000,635,30,0.0502970297029703,2.2740291396327432,4.261790622725402,0.05018782196375054
1667908110_800000000,708,30,0.05600822719721541,2.2649168647923124,4.356209767615432,0.052045068816044426
1667908110_900000000,760,30,0.06055776892430279,2.1230402254390093,3.853718976405129,0.034656909883054594
1667908111_000000000,852,30,0.06859903381642513,2.2765539443471225,6.654754487675751,0.08717001231375847
1667908111_100000000,682,30,0.0545862013766608,2.0992791620270874,5.915133355849166,0.040987073532136896
1667908111_200000000,961,30,0.07750625050407291,2.089547220560617,3.4421197501579144,0.02772584476255542
1667908111_300000000,763,30,0.061324545892943255,2.1864942868650834,5.609430193874323,0.037655840752925475
1667908111_400000000,1038,30,0.08325312800769971,2.0533721968535965,3.2692180735420227,0.02609399750478389
1667908111_500000000,1126,29,0.08997203355972833,2.0639882870603916,3.238651818163846,0.025741198891630786
1667908111_600000000,885,30,0.07096463796006736,2.272173250836226,4.8805537808125665,0.03411599877692616
1667908111_700000000,1211,30,0.09770856866225593,2.1089152119705465,3.0394760029888497,0.02428565260214118
1667908111_800000000,1304,30,0.10490748189863235,2.0987297175310586,2.891665314718359,0.020999409070116645
1667908111_900000000,1376,30,0.11029176017954473,2.1091754982280118,2.7679291660481216,0.020118615084118465
1667908112_000000000,1371,30,0.1102001446829033,2.4102760254551576,3.452563748566232,0.057370406800651266
1667908112_100000000,1548,30,0.12480851406917681,2.1887797243389358,2.5457293472820592,0.017270087553751586
1667908112_200000000,1631,30,0.13138392137908814,2.187225704182775,2.532271164501452,0.017677840977865216
1667908112_300000000,1820,30,0.1486320947325439,2.451017476099868,4.1400223301472945,0.07399214803138461
1667908112_400000000,1748,30,0.14366729678638943,2.4690160124999965,3.3029742796814174,0.05792354808098579
1667908112_500000000,1724,30,0.1414041994750656,2.3951305893407664,2.6543658600486024,0.034556758405171306
1667908112_600000000,1935,30,0.16008935219657483,2.201026259119072,2.4719693815470163,0.016759729057355774
1667908112_700000000,1982,30,0.1655667864004678,2.1992856168385617,2.48482240918863,0.017858918707227663
1667908112_800000000,1654,30,0.1386885795740399,2.5557351247024345,3.659964223392229,0.026772907045872565
1667908112_900000000,2038,30,0.17110234237259675,2.4350709432533035,2.892284540101442,0.02277630360052322
1667908113_000000000,1894,30,0.15863975207303793,2.6625932168608393,3.387298367477431,0.026907394701517113
1667908113_100000000,2294,30,0.1914538474378234,2.2279204573285596,2.5062000844405077,0.02136905775276937
1667908113_200000000,2426,30,0.20179670603892863,2.2254686761151667,2.403595686088609,0.02289870019018092
1667908113_300000000,2627,30,0.20716031858686224,2.2374349181102646,2.3776271851512414,0.022365166080990144
1667908113_400000000,2764,30,0.21654653713569413,2.2375393200463067,2.3461075252464814,0.021304892557677126
1667908113_500000000,2900,30,0.22809501337108698,2.2515278940650063,2.399452053117782,0.022510182569616132
1667908113_600000000,3023,30,0.2385574494949495,2.2218054214410534,2.1144434105086405,0.01966399040611067
1667908113_700000000,3099,30,0.24476739594028907,2.1872223362542993,1.9360898305576408,0.017949616480358567
1667908113_800000000,3238,30,0.25639401377781296,2.1696669481164905,1.8549863457764626,0.017414209035265003
1667908113_900000000,3297,30,0.25895381715362864,2.0676696737288784,1.6602483999693955,0.017917371105339884
1667908114_000000000,3370,30,0.2667194301543332,2.0696881862362955,1.666085433257991,0.019098261383162635
1667908114_100000000,3432,26,0.27311793729110295,2.0468206215258866,1.6090058163087955,0.01908940068632622
1667908114_200000000,3569,25,0.2846092503987241,2.0318956951970932,1.5127077307633388,0.01961549709791221
1667908114_300000000,3702,25,0.29281025073163014,2.0023819869679333,1.462074975375626,0.02056907734111548
1667908114_400000000,3828,21,0.3028481012658228,1.9767159792160534,1.3868863953678188,0.021160779884030485
1667908114_500000000,4026,22,0.31693300795087775,1.9901762291974308,1.346228316810457,0.021815751648097403
1667908114_600000000,4128,23,0.3257832846657722,1.9725862783875776,1.3176179985681806,0.02330743345247118
1667908114_700000000,4272,27,0.336166194523135,1.9381783693355752,1.2792121849255789,0.025478939284615983
1667908114_800000000,4339,18,0.3465931783688793,1.9198396879262458,1.233026766032447,0.025809445889567118
1667908114_900000000,4491,18,0.3561459159397304,1.9122630825555829,1.1534118726650167,0.025013409995271556
1667908115_000000000,4708,16,0.3695447409733124,1.9257120713348344,1.1216011264363168,0.025313364340819926
1667908115_100000000,4744,13,0.3726922774766282,1.9135405693347567,1.0993579327756495,0.0260476131494039
1667908115_200000000,4844,17,0.37947512730121424,1.9113904701794961,1.0534615759932593,0.02612552606927842
1667908115_300000000,4913,15,0.3851218938621933,1.9157165414623238,1.0462812109222817,0.025300854984904097
1667908115_400000000,5015,17,0.39481971343095573,1.9217616397279655,1.0802837107945646,0.025270460825081192
1667908115_500000000,4419,21,0.37322635135135135,1.967854679149062,1.2393759831226525,0.023869205585300236
1667908115_600000000,4539,16,0.3828764234500211,1.918488174194571,1.225215978938096,0.023852020173000477
1667908115_700000000,4534,18,0.3851512062521237,1.925899085100612,1.3084306927741625,0.0241538932663896
1667908115_800000000,4943,20,0.4211826857532379,2.0506008566942513,1.4845786243004895,0.024652961427760443
1667908115_900000000,4913,18,0.4187691783157177,2.001198876995045,1.4472309543167703,0.024698256093387355
1667908116_000000000,5076,19,0.42788502065244877,1.97187180283004,1.462473259344365,0.025676569619734115
1667908116_100000000,5142,17,0.4369476546566961,1.9552412895447624,1.4650364028948588,0.025772524028868607
1667908116_200000000,5229,15,0.4440010189352127,1.961196996845523,1.4824862501839569,0.02683359448364824
1667908116_300000000,5358,19,0.4524191505530693,1.946017001439757,1.4305240561547425,0.0272378355705815
1667908116_400000000,5301,17,0.45334815701701875,1.9275196973721025,1.3351621492716879,0.02792124756573969
1667908116_500000000,5436,17,0.4613817687998642,1.9513742764780724,1.337134248669974,0.026953405319963587
1667908116_600000000,5331,18,0.45509646576745777,1.8691194831686777,1.3411673425530093,0.028054238324714636
1667908116_700000000,5358,19,0.4578704494958127,1.8454522338357946,1.3291080373655442,0.028273059793917407
1667908116_800000000,5313,16,0.4588875453446191,1.8180716129898813,1.2850009024016742,0.027355721512171454
1667908116_900000000,5399,20,0.4676888426888427,1.8252493089171689,1.294387370189048,0.027319045122694643
1667908117_000000000,5437,21,0.47286484606018436,1.7885154506510392,1.2531127253584944,0.02644450858191912
1667908117_100000000,5489,24,0.47676539563971165,1.8031433672288542,1.250638333701571,0.02630216474977126
1667908117_200000000,5570,27,0.4895412198980489,1.8480942909524207,1.2644949200782039,0.02374377922166337
1667908117_300000000,5671,19,0.4952405903414549,1.8392849077110023,1.2248952547122263,0.023253289864777458
1667908117_400000000,5875,23,0.5184433462760325,1.91579296876551,1.2739713629075928,0.0231779352802249
1667908117_500000000,5882,29,0.5212228622064687,1.8456584426379123,1.196014488712596,0.021663137186899713
1667908117_600000000,5846,18,0.5247284803877569,1.8285506261686617,1.1642362208917705,0.021620305449817776
1667908117_700000000,5879,20,0.5260379384395133,1.7923667393380502,1.1007415465870227,0.021430460967910632
1667908117_800000000,5857,23,0.5303332126041289,1.7610988236039191,1.0296777795876946,0.020129074015132045
1667908117_900000000,5843,21,0.5319555717407137,1.7611853634302435,0.9526766753511371,0.019838225032838976
1667908118_000000000,5798,29,0.5309037633916308,1.777439245388714,0.8953388863053967,0.019361571618819306
1667908118_100000000,5862,19,0.533831162917767,1.788630353055634,0.8071975360118682,0.018235309588427364
1667908118_200000000,5877,19,0.5424088601753576,1.8293790150171496,0.7058424601787769,0.016555954599103556
1667908118_300000000,5812,23,0.5340929976107334,1.7522359135430832,0.7718735991562261,0.016027559960822967
1667908118_400000000,5761,19,0.5330310880829016,1.7489392466211098,0.7669501409582152,0.015746747464771498
1667908118_500000000,5916,20,0.5395840933965705,1.748789152220449,0.7796906781116775,0.015326573068280289
1667908118_600000000,5896,21,0.543660673121254,1.7476359887288928,0.7829910198678226,0.01602689418985673
1667908118_700000000,5891,27,0.5440022162711239,1.7732169068994763,0.8952368594610599,0.01624938716478875
1667908118_800000000,6156,20,0.5735581850368023,1.87717928436766,0.959953198312054,0.017314588868651275
1667908118_900000000,6308,19,0.5836417468541821,1.860851374322845,0.9593600761285035,0.01878267419093932
1667908119_000000000,6361,14,0.5898006490496059,1.8378983856830278,0.9135614322203996,0.020861428757220617
1667908119_100000000,6473,21,0.6011329866270431,1.8085009910540903,0.9295118505732658,0.021626272415451914
1667908119_200000000,6533,19,0.6078905741137062,1.7771485640493085,0.9179813447067291,0.022793149605214804
1667908119_300000000,6556,17,0.6058029939013121,1.7743091620847262,0.9234965358286035,0.02246136836088885
1667908119_400000000,6635,22,0.6086597559856893,1.7336277635942512,0.9277666508085947,0.02282361985933782
1667908119_500000000,6602,27,0.6125440712562628,1.7465909141338265,0.9594923953183914,0.021083594539798713
1667908119_600000000,6654,17,0.6146882217090069,1.7660663754705086,0.973469612675539,0.020131487369315318
1667908119_700000000,6737,17,0.618357044515833,1.788453129902547,1.0116051190257913,0.019795730485363306
1667908119_800000000,6752,20,0.618201794543124,1.842442520873082,1.0366982650243137,0.018911505075489148
1667908119_900000000,6768,30,0.61729295877417,1.89725743125918,1.2516177688655428,0.02000127985657115
1667908120_000000000,6849,23,0.6203242459922108,1.8997586721623343,1.3105510990107092,0.020852041039788844
1667908120_100000000,6748,27,0.6154688070047428,1.9284730745404037,1.2943706338407879,0.020834720356740374
1667908120_200000000,6846,30,0.6167567567567568,1.9755174042081893,1.3148333682987816,0.02048854442493347
1667908120_300000000,6883,30,0.6170327207530255,2.007643586220381,1.2499501662632784,0.020380180770369887
1667908120_400000000,6794,23,0.6141191358582663,2.0244654194374183,1.1646024490589983,0.019388562300339314
1667908120_500000000,7142,16,0.6251203501094091,2.0596194021503798,1.1636787981479233,0.02243484836156361
1667908120_600000000,7093,21,0.6280325836727466,2.086218131529978,1.1928754610285313,0.02459482376192068
1667908120_700000000,7046,19,0.6261997867045859,2.1022071863559155,1.2580944197545416,0.025687569250611424
1667908120_800000000,6921,16,0.6239632167327804,2.1160286895348515,1.3167183947213892,0.02902015114691599
1667908120_900000000,6859,30,0.6255357957136343,2.1564209937640113,1.411569216273988,0.03284323724875961
1667908121_000000000,6878,23,0.6214311528731478,2.1346982082144748,1.3976889947303237,0.03346833659686261
1667908121_100000000,6788,25,0.6147993841137578,2.088232505195583,1.4108251305980213,0.034041409726235136
1667908121_200000000,6792,25,0.6154403769481697,2.089514896596492,1.3845092267424701,0.033941690631069034
1667908121_300000000,6666,20,0.6140948871487794,2.0617493359001333,1.3357786197994006,0.03657662052232257
1667908121_400000000,6618,21,0.6070445789763346,2.0380357434417538,1.3158117844881416,0.03625031590129114
1667908121_500000000,6394,22,0.6016183665788484,2.0125553267314498,1.328850734793233,0.04162706708583934
1667908121_600000000,6305,24,0.5943067207088322,1.994462859166175,1.222542777371949,0.040734168771773056
1667908121_700000000,5910,30,0.5627499523900209,1.8318869979578718,0.8935134925813318,0.03631402339139364
1667908121_800000000,5558,15,0.5303435114503817,1.6304497368573374,0.6927813086829397,0.02884079862821034
1667908121_900000000,5562,14,0.5365100800617344,1.6181624028789414,0.6440918941304744,0.028163471143806247
1667908122_000000000,5603,15,0.5432948705517309,1.6820605281786696,0.601285384886783,0.026831048104318606
1667908122_100000000,5567,16,0.5449295223179327,1.685518540633418,0.5791478983703436,0.025607614240181265
1667908122_200000000,5663,21,0.5503936242589172,1.6931018976757204,0.5504715278601648,0.02420676980731267
1667908122_300000000,5651,18,0.5532602310554141,1.6891895039802725,0.5662150119903206,0.02222946752858892
1667908122_400000000,5710,16,0.554476597397553,1.6374534799661393,0.6000439611494157,0.019323688367389825
1667908122_500000000,5644,18,0.5485469919331325,1.6402511035410077,0.58208838823865,0.019484398826604202
1667908122_600000000,5551,21,0.5463582677165354,1.6528779721454603,0.5863010261338731,0.019533302091195325
1667908122_700000000,5578,25,0.5485837922895358,1.6745903398098951,0.6334614182427095,0.01729518206758848
1667908122_800000000,5628,22,0.5579458709229702,1.7217141413723664,0.6208418384182736,0.014485772824009877
1667908122_900000000,5736,29,0.5661830026650874,1.715985512563238,0.6219006169149834,0.01256462470735105
1667908123_000000000,5780,30,0.568785672111789,1.716758879768355,0.633652558225436,0.012985943186236627
1667908123_100000000,5920,26,0.5819325665978571,1.743744387147822,0.6330852595658963,0.01310898146403078
