timestamp,num_correspondences,reg_itr,fitness,inlier_rmse,translation_rmse,rotation_rmse
1667908110_000000000,2635,30,0.0665824384080859,2.3671217099236284,75.49251743755266,0.9425005902556466
1667908110_100000000,1327,26,0.033762466924486055,2.5034039513745463,3.8154088323014723,0.03627053354510236
1667908110_200000000,1407,30,0.03572879634332148,2.4891553201666006,3.4806333740839057,0.044892000318212624
1667908110_300000000,3303,24,0.08402655880332749,2.431665862295778,6.780802898114571,0.05031761310414137
1667908110_400000000,3508,30,0.08939401661485144,2.4068381911938714,6.396906114563657,0.0490085426632308
1667908110_500000000,1367,24,0.034832462734106256,2.3827127600953304,6.602310979085143,0.028121520670109708
1667908110_600000000,2654,30,0.06764713379043152,2.1817152564786855,7.3336585437314765,0.04978897084580207
1667908110_700000000,3453,20,0.08845454312575249,2.338454473292413,5.780286161831936,0.039918552157082524
1667908110_800000000,3914,17,0.09993106441647305,2.3696929656586456,5.982950191852933,0.03617525572787968
1667908110_900000000,4819,30,0.12412105602060527,2.1854176861578325,6.162646367126572,0.06393319331121196
1667908111_000000000,4896,30,0.12623762376237624,2.1778817451438295,6.005096404283737,0.05061603572265128
1667908111_100000000,1275,20,0.03283628216024106,2.3697327165673943,2.5275517337961997,0.02507857288899428
1667908111_200000000,4210,30,0.10997622841618558,2.207430329305768,5.961469179096689,0.029836719972831046
1667908111_300000000,4225,30,0.1101493860312329,2.1707164847421594,6.238407300317282,0.03129128642373827
1667908111_400000000,3993,30,0.10395459633959023,2.268659421045576,6.345230718212493,0.03115144346637871
1667908111_500000000,3002,30,0.07780427120049761,2.6021432535702353,5.541132304224709,0.04183668291251683
1667908111_600000000,4815,30,0.12518849773802715,2.3461104827990638,6.434484084259561,0.06411218224265718
1667908111_700000000,4276,30,0.11174994773154924,2.170849673898345,1.469834825403249,0.022367281400792957
1667908111_800000000,4024,30,0.10432438037954993,2.151000260750707,1.4505683095236128,0.018729428346420902
1667908111_900000000,4478,30,0.1162120779591519,2.1873596538960522,1.4842456586358823,0.021376515939957177
1667908112_000000000,4198,30,0.10870578486716038,2.376223636116217,1.5224646851221786,0.01988159438339957
1667908112_100000000,4848,30,0.1261317514829847,2.146499046143479,1.3385659280319928,0.018919321376394693
1667908112_200000000,5061,27,0.13092404801324503,2.165202634556009,1.3060129767328057,0.0214262305377397
1667908112_300000000,5426,26,0.1415158312033801,2.1784088421716516,1.3678104956944597,0.021597153228439154
1667908112_400000000,5794,24,0.15091685767868307,2.2116663666488248,1.5263632809721401,0.021012269315053404
1667908112_500000000,5647,23,0.14710709354729465,2.1699309418735218,1.4380910838405516,0.0162536347214156
1667908112_600000000,5789,25,0.15150087671089477,2.1742942284709086,1.5170612742893468,0.015347748941596556
