timestamp,num_correspondences,reg_itr,fitness,inlier_rmse,translation_rmse,rotation_rmse
1667908110_000000000,160,15,0.012543116964565695,1.2342505919436197,75.20347913435143,0.9398533820312154
1667908110_100000000,138,16,0.01084820375756623,1.1856436007099198,4.077616133451687,0.028569793838840646
1667908110_200000000,190,30,0.014961808016379242,1.249562124925506,6.101819827066449,0.05903361167372723
1667908110_300000000,155,27,0.012223010803564388,1.141092565247539,5.4961973722650335,0.05027441491112448
1667908110_400000000,158,16,0.012456638284452854,1.0855039252719703,5.471449772392639,0.05054287627668424
1667908110_500000000,175,15,0.013720109760878087,1.1344498230953806,5.536267268806165,0.05134545525299519
1667908110_600000000,198,25,0.015613910574875798,1.1524009087910443,5.277454352102482,0.04978840362671164
1667908110_700000000,202,14,0.016,1.2350790394936157,5.317296348705945,0.04385244571432352
1667908110_800000000,260,30,0.020567993038525433,1.2814998522142054,5.323841077258613,0.05363033909068696
1667908110_900000000,234,30,0.01864541832669323,1.071389982416176,6.1133749604150704,0.041170403953581035
1667908111_000000000,240,30,0.01932367149758454,1.0500602540065072,5.903653558714341,0.03891323731561828
1667908111_100000000,290,30,0.023211141347846968,1.113095872399066,5.7446884545447565,0.03801165117410833
1667908111_200000000,326,30,0.02629244293894669,1.134214752684713,5.694953835118199,0.037169451133571244
1667908111_300000000,358,30,0.028773509082141133,1.1366180293903487,5.814125088268244,0.038188309689733635
1667908111_400000000,372,30,0.029836381135707413,1.1288794228733108,5.880400222174294,0.039368365757832195
1667908111_500000000,386,26,0.030842988413903316,1.125972950530202,5.834649828389594,0.03931208500304578
1667908111_600000000,389,30,0.031192366289792318,1.1318311740352955,5.711117139035492,0.039108018069237395
1667908111_700000000,411,30,0.033161207035662416,1.1488020416962756,5.526579098459981,0.03782418052154321
1667908111_800000000,462,30,0.03716814159292035,1.2231160911127807,5.097416192155337,0.03225990638618076
1667908111_900000000,484,30,0.03879448541199102,1.1800488642433429,5.128898339743811,0.032299786500575085
