timestamp,num_correspondences,reg_itr,fitness,inlier_rmse,translation_rmse,rotation_rmse
1667908110_000000000,382,13,0.009652558433354391,1.0957502660183907,75.14510917185937,0.9400972562622661
1667908110_100000000,342,21,0.008701404437207409,1.1363927904093938,2.873871057362078,0.022389474047311033
1667908110_200000000,371,26,0.009421025901472828,1.116828822057152,3.52625880705114,0.018556156255900843
1667908110_300000000,517,30,0.013152204329797247,1.234546577567748,6.210360074461591,0.02418813904321459
1667908110_400000000,522,30,0.013302074308139239,1.155781519511606,6.6690564472687806,0.024490647011483586
1667908110_500000000,540,30,0.013759714613326538,1.1965300484182153,6.291185565193154,0.02216042857255527
1667908110_600000000,448,30,0.011418958529809089,1.1421936937553248,2.934356658589837,0.02193487546965398
1667908110_700000000,451,30,0.011553141891026462,1.1672750127452924,2.4491336750033303,0.023543826828880836
1667908110_800000000,494,30,0.012612658615671356,1.1567538569780462,2.1556024204373387,0.02747602755604679
1667908110_900000000,478,30,0.012311654861558274,1.1558805771667975,2.543122918285586,0.023838146952990556
1667908111_000000000,500,30,0.012891914191419142,1.1671889271040936,2.8759784766085055,0.021316831649721896
1667908111_100000000,553,30,0.014241932576167298,1.2161156606701633,2.710688548772022,0.02035552141098857
1667908111_200000000,583,30,0.015229487212977717,1.240695229811632,2.9781940712330583,0.01646809242128526
1667908111_300000000,595,30,0.015512162056469485,1.1809815844520684,1.813933367815893,0.023642733614702108
1667908111_400000000,689,30,0.017937569966936556,1.2624431371961904,4.786299470158465,0.02303926145563077
1667908111_500000000,743,30,0.0192566867095169,1.2050750348489785,2.9553809052283664,0.012530066156010614
1667908111_600000000,681,30,0.017705787530549633,1.191500993315191,2.3868750898175235,0.018765285865782372
1667908111_700000000,714,30,0.018659836922433618,1.234009429164257,2.7865483915064138,0.016107141597764923
1667908111_800000000,741,30,0.01921082650627398,1.1636412231099382,2.3327209722303937,0.02278405960387529
1667908111_900000000,742,30,0.019256221939636158,1.1509253784500024,2.8319488468285035,0.02898844960347349
1667908112_000000000,1285,30,0.033274638769485734,1.1715839799963963,1.9057004238747919,0.05472671327008948
1667908112_100000000,1256,30,0.03267769799146633,1.1992732859672084,1.5211009961094955,0.053769676036047855
1667908112_200000000,1109,30,0.02868894867549669,1.237150318030938,1.1165917085896648,0.045072615544059697
1667908112_300000000,907,30,0.023655521360388086,1.2264017277670962,2.43259914192098,0.03611488313617034
1667908112_400000000,1025,30,0.02669827047301521,1.2221715414399126,1.6420377782087536,0.03252922035865852
1667908112_500000000,1036,30,0.02698830333185714,1.226564945691357,2.1252000002223874,0.028350779454640637
1667908112_600000000,1148,30,0.03004370469236607,1.2223630560596725,1.902325634750877,0.036177954031830196
1667908112_700000000,1155,30,0.030473325945860375,1.206004086556975,2.0437625385958644,0.03021969772138979
1667908112_800000000,1376,30,0.036349227314753665,1.1834248334994932,3.404305175167748,0.027555469489388095
1667908112_900000000,1378,30,0.0365478463823467,1.2084466488361,3.4361772740215746,0.02401647012703043
1667908113_000000000,1518,30,0.039975772259236826,1.2181153581844626,3.4576773939520744,0.01992764944988109
