timestamp,num_correspondences,reg_itr,fitness,inlier_rmse,translation_rmse,rotation_rmse
1667908113_700000000,9079,22,0.22496716802537353,2.185486457977033,51.51839661900096,0.9400057047540962
1667908113_800000000,8839,23,0.2188412973508294,2.1330288388838685,51.1064122344288,0.9400586444664601
1667908113_900000000,9850,23,0.24295792018154014,2.1141892265652715,50.623271291063126,0.9400718747610416
1667908114_000000000,10054,28,0.24934897447979962,2.2016831164943573,50.006410426794126,0.939891758721101
1667908114_100000000,9617,26,0.23771504844769625,2.2528171450524765,49.37855316283883,0.9398510768786148
1667908114_200000000,10291,29,0.25528378646556854,2.2131212726524,48.944620424944475,0.93973453795477
1667908114_300000000,11816,29,0.2916306735444381,2.2482235592456448,48.35481577746241,0.9397351353115729
1667908114_400000000,11651,27,0.2895305782659477,2.215983985770064,47.94448796428466,0.9398007227848234
1667908114_500000000,11821,25,0.2917972896250401,2.126388357709061,47.6696738078206,0.9399866493270405
1667908114_600000000,12135,26,0.3013559153670408,2.175551746372658,47.12448772171182,0.9398736876945913
1667908114_700000000,12381,30,0.3064073056648601,2.181622440107408,46.59519358524201,0.9400038725463835
1667908114_800000000,13592,26,0.33893571392947985,2.1880392350572633,46.28460043344719,0.9399509807915558
1667908114_900000000,12932,23,0.32185967794121306,2.087102750647984,45.673552569384235,0.9399655430369329
1667908115_000000000,14189,28,0.3502505492335415,2.0768066715582445,45.15831403563739,0.939979605697683
1667908115_100000000,14731,25,0.364728020005447,2.134463695599392,44.87963914931053,0.9400196027261373
1667908115_200000000,13625,25,0.3363699205056041,2.163858547426129,44.545782145967976,0.9400284442054718
1667908115_300000000,12762,26,0.3164393751549715,2.1258260372384283,43.99034312100683,0.9401569353013377
1667908115_400000000,16744,24,0.4162688941925219,2.1743754973601797,43.67709146071281,0.9402083512022313
1667908115_500000000,14777,26,0.39175503711558857,2.1231972152732066,42.96602512146083,0.9399075060724889
1667908115_600000000,15512,26,0.40999074930619794,2.122398061986257,42.71462916615723,0.9400999359497383
1667908115_700000000,14979,24,0.39930157545384265,2.095781402072204,42.08597489151247,0.9400733621181128
1667908115_800000000,15740,22,0.4191744340878828,2.0569255772800346,41.92672449497588,0.9402665189102677
1667908115_900000000,16464,30,0.4394501534765781,2.0404374530292286,41.305245020449014,0.9403223250465071
1667908116_000000000,15981,24,0.426774555359718,2.018207994299112,41.00577893657727,0.9403457062206885
1667908116_100000000,16988,21,0.45337603416066186,1.9988198607064307,40.74189191712989,0.9404734944199225
1667908116_200000000,17248,28,0.4626113077995923,2.040007292325527,40.18890495566345,0.9403636825983019
1667908116_300000000,16642,26,0.44536623223700056,2.0880638535105596,39.670517967647996,0.9403149431320719
1667908116_400000000,18512,21,0.4978887065974557,1.999147204825015,39.42957192122795,0.9403072863857277
1667908116_500000000,19014,30,0.5094172806430006,1.9908597649090407,38.954280288486956,0.9403022631424081
1667908116_600000000,19333,30,0.5202777254500929,1.9903398533157632,38.720189806353766,0.9404813493161281
1667908116_700000000,21222,24,0.5678127090301003,2.014164539318185,38.31131366022527,0.9402226389747975
1667908116_800000000,19128,30,0.5181914230758812,1.9976556769122067,37.87616390887909,0.9403211813052745
1667908116_900000000,19350,21,0.5269464339206449,1.8949621215351526,37.73837221147292,0.9402948827272742
1667908117_000000000,21099,27,0.5716646797442289,1.885312380744709,37.46368215336867,0.9405062357401024
1667908117_100000000,20951,30,0.5705143915257468,1.8970099537728988,37.1280822879192,0.9405145809929527
1667908117_200000000,21164,25,0.5756405374530816,1.8554872276717818,36.7798439283036,0.9405468824502995
1667908117_300000000,20439,22,0.5565873318446708,1.8960802184507626,36.60241623322197,0.9403889947400683
